"dept_CODE","municipality","year","Population_1993","victims__UR","cum_victims_UR","displaced_AS","cum_displaced_AS","displaced_CODHES","cum_displaced_CODHES","displaced_RUV","cum_displaced_RUV","displaced_CEDE","cum_displaced_CEDE","displaced_JYP","cum_displaced_JYP","number_dept","province","province_code"
5,5059,1997,6498,0,0,3,3,3,3,13,16,21,21,6,6,"ANTIOQUIA","OCCIDENTE",6
5,5059,1998,6498,0,0,1,4,2,5,11,27,0,21,1,7,"ANTIOQUIA","OCCIDENTE",6
5,5059,1999,6498,0,0,3,7,0,5,8,35,8,29,3,10,"ANTIOQUIA","OCCIDENTE",6
5,5059,2000,6498,0,0,12,19,0,5,54,89,12,41,15,25,"ANTIOQUIA","OCCIDENTE",6
5,5059,2001,6498,0,0,53,72,0,5,68,157,97,138,65,90,"ANTIOQUIA","OCCIDENTE",6
5,5059,2002,6498,0,0,17,89,0,5,31,188,75,213,20,110,"ANTIOQUIA","OCCIDENTE",6
5,5059,2003,6498,0,0,1,90,16,21,1,189,58,271,1,111,"ANTIOQUIA","OCCIDENTE",6
5,5059,2004,6498,0,0,27,117,10,31,71,260,134,405,45,156,"ANTIOQUIA","OCCIDENTE",6
5,5059,2005,6498,0,0,19,136,0,31,28,288,126,531,22,178,"ANTIOQUIA","OCCIDENTE",6
5,5059,2006,6498,0,0,2,138,0,31,5,293,108,639,2,180,"ANTIOQUIA","OCCIDENTE",6
5,5059,2007,6498,0,0,8,146,0,31,9,302,165,804,8,188,"ANTIOQUIA","OCCIDENTE",6
5,5059,2008,6498,0,0,13,159,0,31,14,316,166,970,14,202,"ANTIOQUIA","OCCIDENTE",6
5,5059,2009,6498,0,0,13,172,0,31,18,334,22,992,14,216,"ANTIOQUIA","OCCIDENTE",6
5,5059,2010,6498,0,0,0,172,0,31,10,344,0,992,0,216,"ANTIOQUIA","OCCIDENTE",6
5,5059,2011,6498,0,0,0,172,0,31,8,352,0,992,2,218,"ANTIOQUIA","OCCIDENTE",6
5,5059,2012,6498,0,0,0,172,26,57,68,420,0,992,17,235,"ANTIOQUIA","OCCIDENTE",6
5,5079,1996,34698,4,4,0,0,3,3,55,55,0,0,17,17,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,1997,34698,1,5,50,50,38,41,70,125,0,0,13,30,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,1998,34698,8,13,28,78,3,44,146,271,12,12,47,77,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,1999,34698,0,13,34,112,0,44,85,356,0,12,37,114,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2000,34698,17,30,169,281,550,594,1224,1580,275,287,953,1067,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2001,34698,16,46,237,518,212,806,405,1985,186,473,277,1344,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2002,34698,0,46,158,676,98,904,265,2250,153,626,190,1534,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2003,34698,0,46,65,741,63,967,114,2364,91,717,80,1614,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2004,34698,0,46,49,790,71,1038,88,2452,62,779,64,1678,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2005,34698,0,46,78,868,39,1077,150,2602,77,856,95,1773,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2006,34698,0,46,94,962,9,1086,155,2757,126,982,113,1886,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2007,34698,0,46,94,1056,77,1163,135,2892,147,1129,108,1994,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2008,34698,0,46,71,1127,66,1229,98,2990,57,1186,74,2068,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2009,34698,0,46,33,1160,46,1275,63,3053,4,1190,39,2107,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2010,34698,0,46,48,1208,91,1366,77,3130,0,1190,57,2164,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2011,34698,0,46,75,1283,55,1421,145,3275,0,1190,109,2273,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5079,2012,34698,0,46,0,1283,48,1469,117,3392,0,1190,20,2293,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5086,1996,5689,0,0,0,0,0,0,20,20,0,0,1,1,"ANTIOQUIA","NORTE",5
5,5086,1997,5689,0,0,13,13,0,0,57,77,7,7,18,19,"ANTIOQUIA","NORTE",5
5,5086,1998,5689,4,4,2,15,0,0,50,127,0,7,13,32,"ANTIOQUIA","NORTE",5
5,5086,1999,5689,0,4,0,15,0,0,19,146,0,7,9,41,"ANTIOQUIA","NORTE",5
5,5086,2000,5689,2,6,17,32,0,0,41,187,15,22,22,63,"ANTIOQUIA","NORTE",5
5,5086,2001,5689,0,6,18,50,0,0,22,209,10,32,18,81,"ANTIOQUIA","NORTE",5
5,5086,2002,5689,0,6,8,58,0,0,17,226,7,39,11,92,"ANTIOQUIA","NORTE",5
5,5086,2003,5689,0,6,8,66,0,0,11,237,8,47,10,102,"ANTIOQUIA","NORTE",5
5,5086,2004,5689,0,6,25,91,0,0,43,280,11,58,27,129,"ANTIOQUIA","NORTE",5
5,5086,2005,5689,0,6,0,91,0,0,5,285,0,58,0,129,"ANTIOQUIA","NORTE",5
5,5086,2006,5689,0,6,5,96,0,0,5,290,3,61,5,134,"ANTIOQUIA","NORTE",5
5,5086,2007,5689,0,6,41,137,0,0,46,336,36,97,43,177,"ANTIOQUIA","NORTE",5
5,5086,2008,5689,0,6,15,152,0,0,16,352,9,106,16,193,"ANTIOQUIA","NORTE",5
5,5086,2009,5689,0,6,48,200,4,4,61,413,0,106,52,245,"ANTIOQUIA","NORTE",5
5,5086,2010,5689,0,6,18,218,22,26,32,445,0,106,20,265,"ANTIOQUIA","NORTE",5
5,5086,2011,5689,0,6,3,221,3,29,5,450,0,106,3,268,"ANTIOQUIA","NORTE",5
5,5086,2012,5689,0,6,0,221,27,56,9,459,0,106,0,268,"ANTIOQUIA","NORTE",5
5,5091,1996,11769,0,0,0,0,0,0,377,377,0,0,187,187,"ANTIOQUIA","SUROESTE",8
5,5091,1997,11769,2,2,423,423,27,27,404,781,17,17,167,354,"ANTIOQUIA","SUROESTE",8
5,5091,1998,11769,18,20,123,546,13,40,310,1091,25,42,153,507,"ANTIOQUIA","SUROESTE",8
5,5091,1999,11769,4,24,125,671,0,40,214,1305,22,64,153,660,"ANTIOQUIA","SUROESTE",8
5,5091,2000,11769,0,24,53,724,100,140,187,1492,3,67,71,731,"ANTIOQUIA","SUROESTE",8
5,5091,2001,11769,0,24,57,781,0,140,122,1614,38,105,77,808,"ANTIOQUIA","SUROESTE",8
5,5091,2002,11769,0,24,86,867,0,140,151,1765,67,172,101,909,"ANTIOQUIA","SUROESTE",8
5,5091,2003,11769,0,24,32,899,6,146,48,1813,20,192,38,947,"ANTIOQUIA","SUROESTE",8
5,5091,2004,11769,0,24,31,930,0,146,71,1884,24,216,40,987,"ANTIOQUIA","SUROESTE",8
5,5091,2005,11769,0,24,42,972,0,146,75,1959,36,252,62,1049,"ANTIOQUIA","SUROESTE",8
5,5091,2006,11769,0,24,37,1009,8,154,67,2026,24,276,39,1088,"ANTIOQUIA","SUROESTE",8
5,5091,2007,11769,0,24,47,1056,15,169,64,2090,48,324,58,1146,"ANTIOQUIA","SUROESTE",8
5,5091,2008,11769,0,24,23,1079,5,174,38,2128,23,347,27,1173,"ANTIOQUIA","SUROESTE",8
5,5091,2009,11769,0,24,14,1093,17,191,30,2158,0,347,14,1187,"ANTIOQUIA","SUROESTE",8
5,5091,2010,11769,0,24,17,1110,22,213,25,2183,0,347,20,1207,"ANTIOQUIA","SUROESTE",8
5,5091,2011,11769,0,24,0,1110,0,213,24,2207,0,347,19,1226,"ANTIOQUIA","SUROESTE",8
5,5091,2012,11769,0,24,0,1110,71,284,18,2225,0,347,9,1235,"ANTIOQUIA","SUROESTE",8
5,5093,1996,15771,0,0,0,0,0,0,99,99,0,0,69,69,"ANTIOQUIA","SUROESTE",8
5,5093,1997,15771,4,4,255,255,65,65,189,288,49,49,99,168,"ANTIOQUIA","SUROESTE",8
5,5093,1998,15771,3,7,148,403,34,99,317,605,79,128,177,345,"ANTIOQUIA","SUROESTE",8
5,5093,1999,15771,11,18,1032,1435,550,649,4532,5137,1961,2089,4040,4385,"ANTIOQUIA","SUROESTE",8
5,5093,2000,15771,14,32,2931,4366,1522,2171,8277,13414,2944,5033,6733,11118,"ANTIOQUIA","SUROESTE",8
5,5093,2001,15771,11,43,514,4880,101,2272,963,14377,325,5358,604,11722,"ANTIOQUIA","SUROESTE",8
5,5093,2002,15771,0,43,441,5321,0,2272,1035,15412,387,5745,646,12368,"ANTIOQUIA","SUROESTE",8
5,5093,2003,15771,0,43,262,5583,3,2275,514,15926,222,5967,348,12716,"ANTIOQUIA","SUROESTE",8
5,5093,2004,15771,0,43,278,5861,12,2287,520,16446,241,6208,395,13111,"ANTIOQUIA","SUROESTE",8
5,5093,2005,15771,0,43,205,6066,29,2316,342,16788,160,6368,258,13369,"ANTIOQUIA","SUROESTE",8
5,5093,2006,15771,0,43,213,6279,31,2347,329,17117,216,6584,269,13638,"ANTIOQUIA","SUROESTE",8
5,5093,2007,15771,0,43,191,6470,18,2365,277,17394,236,6820,210,13848,"ANTIOQUIA","SUROESTE",8
5,5093,2008,15771,0,43,311,6781,44,2409,408,17802,254,7074,370,14218,"ANTIOQUIA","SUROESTE",8
5,5093,2009,15771,0,43,265,7046,73,2482,334,18136,15,7089,292,14510,"ANTIOQUIA","SUROESTE",8
5,5093,2010,15771,0,43,76,7122,169,2651,130,18266,0,7089,87,14597,"ANTIOQUIA","SUROESTE",8
5,5093,2011,15771,0,43,35,7157,39,2690,55,18321,0,7089,50,14647,"ANTIOQUIA","SUROESTE",8
5,5093,2012,15771,0,43,0,7157,316,3006,69,18390,0,7089,20,14667,"ANTIOQUIA","SUROESTE",8
5,5101,1996,29446,0,0,0,0,1,1,241,241,0,0,74,74,"ANTIOQUIA","SUROESTE",8
5,5101,1997,29446,5,5,234,234,18,19,224,465,28,28,124,198,"ANTIOQUIA","SUROESTE",8
5,5101,1998,29446,0,5,53,287,2,21,192,657,9,37,89,287,"ANTIOQUIA","SUROESTE",8
5,5101,1999,29446,1,6,82,369,0,21,237,894,14,51,104,391,"ANTIOQUIA","SUROESTE",8
5,5101,2000,29446,8,14,160,529,0,21,289,1183,68,119,211,602,"ANTIOQUIA","SUROESTE",8
5,5101,2001,29446,1,15,243,772,0,21,430,1613,179,298,307,909,"ANTIOQUIA","SUROESTE",8
5,5101,2002,29446,0,15,139,911,0,21,265,1878,113,411,165,1074,"ANTIOQUIA","SUROESTE",8
5,5101,2003,29446,0,15,149,1060,0,21,260,2138,130,541,191,1265,"ANTIOQUIA","SUROESTE",8
5,5101,2004,29446,0,15,137,1197,24,45,252,2390,91,632,160,1425,"ANTIOQUIA","SUROESTE",8
5,5101,2005,29446,0,15,107,1304,19,64,163,2553,80,712,130,1555,"ANTIOQUIA","SUROESTE",8
5,5101,2006,29446,0,15,152,1456,0,64,189,2742,107,819,166,1721,"ANTIOQUIA","SUROESTE",8
5,5101,2007,29446,0,15,142,1598,6,70,184,2926,117,936,167,1888,"ANTIOQUIA","SUROESTE",8
5,5101,2008,29446,0,15,97,1695,19,89,140,3066,62,998,110,1998,"ANTIOQUIA","SUROESTE",8
5,5101,2009,29446,0,15,137,1832,14,103,180,3246,37,1035,149,2147,"ANTIOQUIA","SUROESTE",8
5,5101,2010,29446,0,15,22,1854,92,195,84,3330,0,1035,57,2204,"ANTIOQUIA","SUROESTE",8
5,5101,2011,29446,0,15,10,1864,29,224,37,3367,0,1035,16,2220,"ANTIOQUIA","SUROESTE",8
5,5101,2012,29446,0,15,0,1864,216,440,96,3463,0,1035,20,2240,"ANTIOQUIA","SUROESTE",8
5,5107,1996,8759,0,0,0,0,0,0,43,43,0,0,10,10,"ANTIOQUIA","NORTE",5
5,5107,1997,8759,0,0,57,57,0,0,74,117,7,7,20,30,"ANTIOQUIA","NORTE",5
5,5107,1998,8759,0,0,12,69,0,0,51,168,0,7,12,42,"ANTIOQUIA","NORTE",5
5,5107,1999,8759,0,0,26,95,0,0,111,279,9,16,33,75,"ANTIOQUIA","NORTE",5
5,5107,2000,8759,0,0,82,177,124,124,711,990,315,331,426,501,"ANTIOQUIA","NORTE",5
5,5107,2001,8759,5,5,235,412,0,124,954,1944,530,861,737,1238,"ANTIOQUIA","NORTE",5
5,5107,2002,8759,11,16,278,690,4,128,513,2457,183,1044,368,1606,"ANTIOQUIA","NORTE",5
5,5107,2003,8759,0,16,43,733,21,149,117,2574,32,1076,58,1664,"ANTIOQUIA","NORTE",5
5,5107,2004,8759,0,16,37,770,0,149,122,2696,28,1104,48,1712,"ANTIOQUIA","NORTE",5
5,5107,2005,8759,0,16,111,881,0,149,230,2926,101,1205,159,1871,"ANTIOQUIA","NORTE",5
5,5107,2006,8759,0,16,204,1085,16,165,361,3287,165,1370,261,2132,"ANTIOQUIA","NORTE",5
5,5107,2007,8759,0,16,152,1237,12,177,271,3558,127,1497,175,2307,"ANTIOQUIA","NORTE",5
5,5107,2008,8759,6,22,387,1624,21,198,481,4039,274,1771,416,2723,"ANTIOQUIA","NORTE",5
5,5107,2009,8759,0,22,163,1787,9,207,213,4252,9,1780,181,2904,"ANTIOQUIA","NORTE",5
5,5107,2010,8759,0,22,125,1912,163,370,206,4458,0,1780,137,3041,"ANTIOQUIA","NORTE",5
5,5107,2011,8759,1,23,136,2048,8,378,352,4810,0,1780,246,3287,"ANTIOQUIA","NORTE",5
5,5107,2012,8759,0,23,0,2048,158,536,433,5243,0,1780,208,3495,"ANTIOQUIA","NORTE",5
5,5113,1996,7215,0,0,0,0,0,0,37,37,0,0,6,6,"ANTIOQUIA","OCCIDENTE",6
5,5113,1997,7215,4,4,65,65,2,2,50,87,9,9,21,27,"ANTIOQUIA","OCCIDENTE",6
5,5113,1998,7215,0,4,21,86,0,2,44,131,12,21,25,52,"ANTIOQUIA","OCCIDENTE",6
5,5113,1999,7215,0,4,24,110,18,20,30,161,5,26,25,77,"ANTIOQUIA","OCCIDENTE",6
5,5113,2000,7215,0,4,114,224,22,42,289,450,18,44,178,255,"ANTIOQUIA","OCCIDENTE",6
5,5113,2001,7215,6,10,836,1060,2550,2592,4734,5184,2212,2256,3764,4019,"ANTIOQUIA","OCCIDENTE",6
5,5113,2002,7215,0,10,53,1113,0,2592,102,5286,31,2287,67,4086,"ANTIOQUIA","OCCIDENTE",6
5,5113,2003,7215,0,10,25,1138,0,2592,62,5348,14,2301,44,4130,"ANTIOQUIA","OCCIDENTE",6
5,5113,2004,7215,0,10,46,1184,15,2607,75,5423,41,2342,70,4200,"ANTIOQUIA","OCCIDENTE",6
5,5113,2005,7215,0,10,105,1289,32,2639,140,5563,90,2432,120,4320,"ANTIOQUIA","OCCIDENTE",6
5,5113,2006,7215,0,10,71,1360,0,2639,99,5662,56,2488,78,4398,"ANTIOQUIA","OCCIDENTE",6
5,5113,2007,7215,0,10,101,1461,19,2658,143,5805,97,2585,130,4528,"ANTIOQUIA","OCCIDENTE",6
5,5113,2008,7215,0,10,77,1538,0,2658,104,5909,82,2667,100,4628,"ANTIOQUIA","OCCIDENTE",6
5,5113,2009,7215,0,10,16,1554,6,2664,21,5930,0,2667,21,4649,"ANTIOQUIA","OCCIDENTE",6
5,5113,2010,7215,0,10,18,1572,31,2695,23,5953,0,2667,18,4667,"ANTIOQUIA","OCCIDENTE",6
5,5113,2011,7215,0,10,5,1577,7,2702,28,5981,0,2667,21,4688,"ANTIOQUIA","OCCIDENTE",6
5,5113,2012,7215,0,10,0,1577,46,2748,54,6035,0,2667,21,4709,"ANTIOQUIA","OCCIDENTE",6
5,5120,1996,20562,0,0,0,0,1,1,326,326,0,0,168,168,"ANTIOQUIA","BAJO CAUCA",2
5,5120,1997,20562,0,0,630,630,30,31,312,638,178,178,224,392,"ANTIOQUIA","BAJO CAUCA",2
5,5120,1998,20562,0,0,236,866,18,49,377,1015,151,329,286,678,"ANTIOQUIA","BAJO CAUCA",2
5,5120,1999,20562,0,0,166,1032,40,89,277,1292,79,408,204,882,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2000,20562,0,0,302,1334,0,89,513,1805,208,616,387,1269,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2001,20562,0,0,608,1942,410,499,1301,3106,742,1358,1186,2455,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2002,20562,0,0,513,2455,5,504,730,3836,441,1799,627,3082,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2003,20562,0,0,172,2627,14,518,284,4120,105,1904,188,3270,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2004,20562,0,0,293,2920,85,603,462,4582,217,2121,382,3652,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2005,20562,0,0,286,3206,0,603,445,5027,237,2358,343,3995,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2006,20562,0,0,367,3573,25,628,753,5780,343,2701,531,4526,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2007,20562,0,0,382,3955,87,715,580,6360,305,3006,464,4990,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2008,20562,4,4,486,4441,170,885,735,7095,337,3343,559,5549,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2009,20562,11,15,735,5176,138,1023,1557,8652,3,3346,1189,6738,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2010,20562,0,15,1052,6228,1579,2602,1890,10542,0,3346,1250,7988,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2011,20562,2,17,882,7110,664,3266,2278,12820,0,3346,1528,9516,"ANTIOQUIA","BAJO CAUCA",2
5,5120,2012,20562,0,17,0,7110,719,3985,1318,14138,0,3346,340,9856,"ANTIOQUIA","BAJO CAUCA",2
5,5125,1996,6896,0,0,0,0,0,0,103,103,0,0,52,52,"ANTIOQUIA","SUROESTE",8
5,5125,1997,6896,3,3,141,141,3,3,62,165,8,8,13,65,"ANTIOQUIA","SUROESTE",8
5,5125,1998,6896,3,6,74,215,0,3,151,316,35,43,91,156,"ANTIOQUIA","SUROESTE",8
5,5125,1999,6896,0,6,56,271,0,3,101,417,26,69,73,229,"ANTIOQUIA","SUROESTE",8
5,5125,2000,6896,0,6,62,333,0,3,126,543,5,74,79,308,"ANTIOQUIA","SUROESTE",8
5,5125,2001,6896,3,9,100,433,0,3,185,728,75,149,126,434,"ANTIOQUIA","SUROESTE",8
5,5125,2002,6896,0,9,138,571,0,3,239,967,100,249,180,614,"ANTIOQUIA","SUROESTE",8
5,5125,2003,6896,0,9,83,654,16,19,162,1129,66,315,115,729,"ANTIOQUIA","SUROESTE",8
5,5125,2004,6896,0,9,100,754,5,24,154,1283,56,371,123,852,"ANTIOQUIA","SUROESTE",8
5,5125,2005,6896,0,9,85,839,0,24,138,1421,58,429,109,961,"ANTIOQUIA","SUROESTE",8
5,5125,2006,6896,0,9,94,933,20,44,142,1563,76,505,125,1086,"ANTIOQUIA","SUROESTE",8
5,5125,2007,6896,0,9,90,1023,0,44,123,1686,86,591,98,1184,"ANTIOQUIA","SUROESTE",8
5,5125,2008,6896,0,9,139,1162,24,68,207,1893,81,672,165,1349,"ANTIOQUIA","SUROESTE",8
5,5125,2009,6896,0,9,88,1250,11,79,123,2016,4,676,104,1453,"ANTIOQUIA","SUROESTE",8
5,5125,2010,6896,0,9,95,1345,151,230,154,2170,0,676,115,1568,"ANTIOQUIA","SUROESTE",8
5,5125,2011,6896,0,9,37,1382,10,240,147,2317,0,676,68,1636,"ANTIOQUIA","SUROESTE",8
5,5125,2012,6896,0,9,0,1382,37,277,77,2394,0,676,28,1664,"ANTIOQUIA","SUROESTE",8
5,5129,1996,55434,0,0,0,0,0,0,14,14,0,0,0,0,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,1997,55434,2,2,7,7,24,24,7,21,0,0,2,2,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,1998,55434,0,2,11,18,10,34,11,32,4,4,11,13,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,1999,55434,0,2,11,29,0,34,25,57,14,18,22,35,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2000,55434,0,2,37,66,0,34,86,143,19,37,61,96,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2001,55434,10,12,60,126,120,154,111,254,52,89,91,187,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2002,55434,10,22,57,183,53,207,101,355,44,133,71,258,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2003,55434,8,30,31,214,129,336,59,414,29,162,38,296,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2004,55434,0,30,74,288,19,355,108,522,64,226,86,382,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2005,55434,0,30,42,330,48,403,70,592,42,268,55,437,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2006,55434,0,30,33,363,37,440,51,643,32,300,33,470,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2007,55434,0,30,56,419,42,482,76,719,34,334,58,528,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2008,55434,0,30,53,472,32,514,76,795,32,366,54,582,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2009,55434,0,30,39,511,25,539,49,844,5,371,43,625,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2010,55434,2,32,35,546,87,626,83,927,0,371,46,671,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2011,55434,0,32,25,571,90,716,69,996,0,371,29,700,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5129,2012,55434,0,32,0,571,231,947,71,1067,0,371,9,709,"ANTIOQUIA","VALLE DEL ABURRA",10
5,5134,1996,10078,0,0,0,0,0,0,44,44,0,0,15,15,"ANTIOQUIA","NORTE",5
5,5134,1997,10078,0,0,75,75,0,0,70,114,14,14,23,38,"ANTIOQUIA","NORTE",5
5,5134,1998,10078,0,0,16,91,0,0,56,170,8,22,25,63,"ANTIOQUIA","NORTE",5
5,5134,1999,10078,0,0,34,125,0,0,103,273,16,38,46,109,"ANTIOQUIA","NORTE",5
5,5134,2000,10078,6,6,91,216,50,50,567,840,98,136,196,305,"ANTIOQUIA","NORTE",5
5,5134,2001,10078,5,11,121,337,0,50,343,1183,94,230,148,453,"ANTIOQUIA","NORTE",5
5,5134,2002,10078,0,11,233,570,0,50,436,1619,200,430,283,736,"ANTIOQUIA","NORTE",5
5,5134,2003,10078,0,11,19,589,6,56,79,1698,10,440,42,778,"ANTIOQUIA","NORTE",5
5,5134,2004,10078,0,11,89,678,0,56,129,1827,76,516,106,884,"ANTIOQUIA","NORTE",5
5,5134,2005,10078,0,11,66,744,0,56,113,1940,62,578,77,961,"ANTIOQUIA","NORTE",5
5,5134,2006,10078,0,11,87,831,0,56,138,2078,59,637,95,1056,"ANTIOQUIA","NORTE",5
5,5134,2007,10078,0,11,120,951,0,56,175,2253,111,748,144,1200,"ANTIOQUIA","NORTE",5
5,5134,2008,10078,0,11,68,1019,6,62,100,2353,46,794,80,1280,"ANTIOQUIA","NORTE",5
5,5134,2009,10078,3,14,81,1100,19,81,106,2459,9,803,85,1365,"ANTIOQUIA","NORTE",5
5,5134,2010,10078,0,14,77,1177,151,232,127,2586,0,803,89,1454,"ANTIOQUIA","NORTE",5
5,5134,2011,10078,0,14,74,1251,15,247,170,2756,0,803,113,1567,"ANTIOQUIA","NORTE",5
5,5134,2012,10078,0,14,0,1251,251,498,162,2918,0,803,53,1620,"ANTIOQUIA","NORTE",5
5,5138,1996,19514,2,2,0,0,0,0,394,394,0,0,243,243,"ANTIOQUIA","OCCIDENTE",6
5,5138,1997,19514,4,6,742,742,57,57,497,891,225,225,375,618,"ANTIOQUIA","OCCIDENTE",6
5,5138,1998,19514,0,6,327,1069,40,97,577,1468,217,442,450,1068,"ANTIOQUIA","OCCIDENTE",6
5,5138,1999,19514,1,7,255,1324,40,137,438,1906,121,563,315,1383,"ANTIOQUIA","OCCIDENTE",6
5,5138,2000,19514,9,16,659,1983,50,187,1342,3248,363,926,957,2340,"ANTIOQUIA","OCCIDENTE",6
5,5138,2001,19514,0,16,464,2447,150,337,747,3995,278,1204,606,2946,"ANTIOQUIA","OCCIDENTE",6
5,5138,2002,19514,0,16,192,2639,0,337,311,4306,136,1340,246,3192,"ANTIOQUIA","OCCIDENTE",6
5,5138,2003,19514,0,16,133,2772,21,358,243,4549,85,1425,177,3369,"ANTIOQUIA","OCCIDENTE",6
5,5138,2004,19514,1,17,168,2940,7,365,294,4843,131,1556,223,3592,"ANTIOQUIA","OCCIDENTE",6
5,5138,2005,19514,0,17,158,3098,0,365,219,5062,112,1668,200,3792,"ANTIOQUIA","OCCIDENTE",6
5,5138,2006,19514,0,17,248,3346,7,372,360,5422,204,1872,335,4127,"ANTIOQUIA","OCCIDENTE",6
5,5138,2007,19514,0,17,246,3592,6,378,349,5771,202,2074,297,4424,"ANTIOQUIA","OCCIDENTE",6
5,5138,2008,19514,0,17,203,3795,25,403,254,6025,147,2221,230,4654,"ANTIOQUIA","OCCIDENTE",6
5,5138,2009,19514,0,17,183,3978,20,423,262,6287,3,2224,211,4865,"ANTIOQUIA","OCCIDENTE",6
5,5138,2010,19514,0,17,126,4104,206,629,202,6489,0,2224,146,5011,"ANTIOQUIA","OCCIDENTE",6
5,5138,2011,19514,0,17,72,4176,27,656,118,6607,0,2224,96,5107,"ANTIOQUIA","OCCIDENTE",6
5,5138,2012,19514,0,17,0,4176,175,831,135,6742,0,2224,41,5148,"ANTIOQUIA","OCCIDENTE",6
5,5142,1996,6041,0,0,0,0,0,0,12,12,0,0,11,11,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,1997,6041,4,4,41,41,0,0,92,104,8,8,23,34,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,1998,6041,0,4,13,54,0,0,52,156,12,20,18,52,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,1999,6041,4,8,14,68,0,0,40,196,0,20,14,66,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2000,6041,1,9,47,115,0,0,101,297,30,50,57,123,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2001,6041,0,9,19,134,0,0,54,351,13,63,21,144,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2002,6041,0,9,12,146,0,0,37,388,8,71,15,159,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2003,6041,0,9,11,157,0,0,27,415,0,71,12,171,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2004,6041,0,9,27,184,0,0,50,465,14,85,35,206,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2005,6041,0,9,24,208,0,0,60,525,23,108,34,240,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2006,6041,0,9,19,227,0,0,45,570,11,119,29,269,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2007,6041,0,9,18,245,0,0,32,602,9,128,31,300,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2008,6041,0,9,21,266,0,0,26,628,16,144,21,321,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2009,6041,0,9,20,286,0,0,25,653,5,149,21,342,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2010,6041,0,9,8,294,34,34,31,684,0,149,20,362,"ANTIOQUIA","MAGDALENA MEDIO",3
5,5142,2011,6041,0,9,5,299,16,50,19,703,0,149,10,372,"ANTIOQUIA","MAGDALENA MEDIO",3
